2,13,12,2,0,1,0,0,0,5,5,0,0.038273,360,0.0034021,0.03125
2,14,1,16,0,0,0,0,0,6,-1,7,0.02067,5040,0.00052495,0.0078125
2,14,2,14,0,0,0,0,0,6,0,6,0.015625,720,0.0013889,0.015625
2,14,2,15,0,0,0,1,0,6,0,6,0.02067,2520,0.00052495,0.015625
2,14,3,14,0,0,1,0,0,6,0,6,-0.039062,-1800,0.0013889,0.015625
2,14,4,12,0,0,0,0,0,6,1,5,0.038273,720,0.0034021,0.015625
2,14,4,13,0,0,0,1,0,6,1,5,0.039063,1800,0.0013889,0.015625
2,14,5,12,0,0,1,0,0,6,1,5,-0.040595,-1080,0.0024056,0.015625
2,14,6,10,0,0,0,0,0,6,2,4,0.060515,720,0.0053791,0.015625
2,14,6,11,0,0,0,1,0,6,2,4,0.040595,1080,0.0024056,0.015625
2,14,7,10,0,0,1,0,0,6,2,4,-0.017469,-360,0.0031056,0.015625
2,14,8,8,0,0,0,0,0,6,3,3,0.069877,720,0.0062113,0.015625
2,14,8,9,0,0,0,1,0,6,3,3,0.017469,360,0.0031056,0.015625
2,14,9,8,0,0,1,0,0,6,3,3,0.017469,360,0.0031056,0.015625
2,14,10,6,0,0,0,0,0,6,4,2,0.060515,720,0.0053791,0.015625
2,14,10,7,0,0,0,1,0,6,4,2,-0.017469,-360,0.0031056,0.015625
2,14,11,6,0,0,1,0,0,6,4,2,0.040595,1080,0.0024056,0.015625
2,14,12,4,0,0,0,0,0,6,5,1,0.038273,720,0.0034021,0.015625
2,14,12,5,0,0,0,1,0,6,5,1,-0.040595,-1080,0.0024056,0.015625
2,14,13,4,0,0,1,0,0,6,5,1,0.039063,1800,0.0013889,0.015625
2,14,14,2,0,0,0,0,0,6,6,0,0.015625,720,0.0013889,0.015625
2,14,14,3,0,0,0,1,0,6,6,0,-0.039062,-1800,0.0013889,0.015625
2,14,15,2,0,0,1,0,0,6,6,0,0.02067,2520,0.00052495,0.015625
2,14,16,1,0,0,0,0,0,6,7,-1,0.02067,5040,0.00052495,0.0078125
2,15,2,14,0,1,0,0,0,6,0,6,0.02067,2520,0.00052495,0.015625
2,15,4,12,0,1,0,0,0,6,1,5,0.050631,2520,0.0012859,0.015625
2,15,6,10,0,1,0,0,0,6,2,4,0.080054,2520,0.0020331,0.015625
2,15,8,8,0,1,0,0,0,6,3,3,0.092439,2520,0.0023477,0.015625
2,15,10,6,0,1,0,0,0,6,4,2,0.080054,2520,0.0020331,0.015625
2,15,12,4,0,1,0,0,0,6,5,1,0.050631,2520,0.0012859,0.015625
2,15,14,2,0,1,0,0,0,6,6,0,0.02067,2520,0.00052495,0.015625
2,16,1,18,0,0,0,0,0,7,-1,8,0.011049,40320,7.0149e-05,0.0039063
2,16,2,16,0,0,0,0,0,7,0,7,0.0078125,5040,0.00019841,0.0078125
2,16,2,17,0,0,0,1,0,7,0,7,0.011049,20160,7.0149e-05,0.0078125
2,16,3,16,0,0,1,0,0,7,0,7,-0.023437,-15120,0.00019841,0.0078125
2,16,4,14,0,0,0,0,0,7,1,6,0.02067,5040,0.00052495,0.0078125
2,16,4,15,0,0,0,1,0,7,1,6,0.023437,15120,0.00019841,0.0078125
2,16,5,14,0,0,1,0,0,7,1,6,-0.029232,-10080,0.0003712,0.0078125
2,16,6,12,0,0,0,0,0,7,2,5,0.035801,5040,0.00090924,0.0078125
2,16,6,13,0,0,0,1,0,7,2,5,0.029232,10080,0.0003712,0.0078125
2,16,7,12,0,0,1,0,0,7,2,5,-0.02067,-5040,0.00052495,0.0078125
2,16,8,10,0,0,0,0,0,7,3,4,0.046219,5040,0.0011738,0.0078125
2,16,8,11,0,0,0,1,0,7,3,4,0.02067,5040,0.00052495,0.0078125
