2,15,4,12,0,6,1,5,0,1,0,0,0.015625,1.6534e-06,2520,6.5104e-05,1.8601e-05
2,15,6,10,0,6,2,4,0,1,0,0,0.015625,4.1336e-06,2520,0.00016276,4.6503e-05
2,15,8,8,0,6,3,3,0,1,0,0,0.015625,5.5115e-06,2520,0.00021701,6.2004e-05
2,15,10,6,0,6,4,2,0,1,0,0,0.015625,4.1336e-06,2520,0.00016276,4.6503e-05
2,15,12,4,0,6,5,1,0,1,0,0,0.015625,1.6534e-06,2520,6.5104e-05,1.8601e-05
2,15,14,2,0,6,6,0,0,1,0,0,0.015625,2.7557e-07,2520,1.0851e-05,3.1002e-06
2,16,1,18,0,7,-1,8,0,0,0,0,0.0039063,4.9209e-09,40320,7.7505e-07,7.7505e-07
2,16,2,16,0,7,0,7,0,0,0,0,0.0078125,3.9368e-08,5040,1.5501e-06,1.5501e-06
2,16,2,17,0,7,0,7,0,0,0,1,0.0078125,4.9209e-09,20160,7.7505e-07,1.9376e-07
2,16,3,16,0,7,0,7,0,0,1,0,0.0078125,3.9368e-08,-15120,-4.6503e-06,1.5501e-06
2,16,4,14,0,7,1,6,0,0,0,0,0.0078125,2.7557e-07,5040,1.0851e-05,1.0851e-05
2,16,4,15,0,7,1,6,0,0,0,1,0.0078125,3.9368e-08,15120,4.6503e-06,1.5501e-06
2,16,5,14,0,7,1,6,0,0,1,0,0.0078125,1.3779e-07,-10080,-1.0851e-05,5.4253e-06
2,16,6,12,0,7,2,5,0,0,0,0,0.0078125,8.2672e-07,5040,3.2552e-05,3.2552e-05
2,16,6,13,0,7,2,5,0,0,0,1,0.0078125,1.3779e-07,10080,1.0851e-05,5.4253e-06
2,16,7,12,0,7,2,5,0,0,1,0,0.0078125,2.7557e-07,-5040,-1.0851e-05,1.0851e-05
2,16,8,10,0,7,3,4,0,0,0,0,0.0078125,1.3779e-06,5040,5.4253e-05,5.4253e-05
2,16,8,11,0,7,3,4,0,0,0,1,0.0078125,2.7557e-07,5040,1.0851e-05,1.0851e-05
2,16,9,10,0,7,3,4,0,0,1,0,0.0078125,3.4447e-07,-3.1832e-12,-8.5665e-21,1.3563e-05
2,16,10,8,0,7,4,3,0,0,0,0,0.0078125,1.3779e-06,5040,5.4253e-05,5.4253e-05
2,16,10,9,0,7,4,3,0,0,0,1,0.0078125,3.4447e-07,-3.1832e-12,-8.5665e-21,1.3563e-05
2,16,11,8,0,7,4,3,0,0,1,0,0.0078125,2.7557e-07,5040,1.0851e-05,1.0851e-05
2,16,12,6,0,7,5,2,0,0,0,0,0.0078125,8.2672e-07,5040,3.2552e-05,3.2552e-05
2,16,12,7,0,7,5,2,0,0,0,1,0.0078125,2.7557e-07,-5040,-1.0851e-05,1.0851e-05
2,16,13,6,0,7,5,2,0,0,1,0,0.0078125,1.3779e-07,10080,1.0851e-05,5.4253e-06
2,16,14,4,0,7,6,1,0,0,0,0,0.0078125,2.7557e-07,5040,1.0851e-05,1.0851e-05
2,16,14,5,0,7,6,1,0,0,0,1,0.0078125,1.3779e-07,-10080,-1.0851e-05,5.4253e-06
2,16,15,4,0,7,6,1,0,0,1,0,0.0078125,3.9368e-08,15120,4.6503e-06,1.5501e-06
2,16,16,2,0,7,7,0,0,0,0,0,0.0078125,3.9368e-08,5040,1.5501e-06,1.5501e-06
2,16,16,3,0,7,7,0,0,0,0,1,0.0078125,3.9368e-08,-15120,-4.6503e-06,1.5501e-06
2,16,17,2,0,7,7,0,0,0,1,0,0.0078125,4.9209e-09,20160,7.7505e-07,1.9376e-07
